
menu_arena_duel_conclusion|{s11}
menu_simple_encounter|{s2} 我 方 {reg10}人 迎 战 对 方 {reg11}人 。 
mno_encounter_attack|攻 入 敌 阵 ！ 
mno_encounter_order_attack|于 后 方 坐 镇 指 挥 作 战 
mno_encounter_leave|离 开 
mno_encounter_retreat|以 留 下 少 量 部 队 掩 护 为 代 价 撤 退 
mno_encounter_surrender|投 降 
menu_encounter_surrender_confirm|确 定 要 投 降 ？ 
mno_encounter_surrender_yes|没 错 ， 无 力 回 天 了 。 
mno_encounter_surrender_no|不 ！ 我 会 奋 战 到 底 。 
menu_encounter_retreat_confirm|队 员 中 最 高 战 术 技 能 为 {reg2}级 ， 因 此 {reg3?你 制 定 :{s3} 制 定 } 了 一 个 计 划 ， 来 让 你 和 你 大 部 分 的 部 队 可 以 活 着 退 出 战 斗 ， 但 是 你 必 须 牺 牲 {reg4}个 战 士 来 进 行 掩 护 。 
mno_leave_behind|实 行 计 划 ， 以 牺 牲 掉 那 些 人 的 代 价 拯 救 剩 下 的 部 队 
mno_dont_leave_behind|不 ， 我 们 不 会 牺 牲 任 何 一 个 战 友 
menu_encounter_retreat|你 命 令 {reg4}名 战 士 负 责 在 大 部 队 撤 退 的 时 候 拖 住 敌 人 前 进 的 步 伐 。 
menu_order_attack_begin|你 的 部 队 已 经 做 好 了 战 斗 准 备 。 
mno_order_attack_begin|下 令 攻 击 
mno_call_back|后 撤 
menu_order_attack_2|{s4} ^^我 军 伤 亡 :{s8} ^^敌 军 伤 亡 :{s9} ^^友 军 剩 余 :{reg10} ^敌 军 剩 余 :{reg11} 
mno_order_attack_continue|下 令 继 续 攻 击 
mno_order_retreat|下 令 后 撤 
menu_battle_debrief|{s11} ^^我 方 伤 亡 :{s8} {s10} ^^敌 方 伤 亡 :{s9} ^^杀 敌 数 :{s12} 
menu_total_victory|你 不 该 看 到 这 个 … … {s9} 
menu_enemy_slipped_away|{s17} 
menu_total_defeat|你 不 该 看 到 这 个 … … 
menu_permanent_damage|{s0} 
mno_s0|{s0} 
menu_pre_join|{s2} 正 在 进 攻 {s1} 。 你 决 定 … … 
mno_pre_join_help_attackers|对 {s2} 施 以 援 手 
mno_pre_join_help_defenders|对 {s1} 施 以 援 手 
mno_pre_join_leave|不 卷 入 纷 争 
menu_join_battle|你 决 定 帮 助 {s2} 对 抗 {s1} ， 我 方 合 计 将 有 {reg10}名 士 兵 参 加 战 斗 对 抗 {reg11}名 士 兵 。 
mno_join_attack|攻 入 敌 阵 ！ 
mno_join_order_attack|仅 让 你 的 士 兵 加 入 你 的 盟 友 
mno_join_leave|离 开 
menu_join_order_attack|{s4} ^^我 军 伤 亡 :{s8} ^^友 军 伤 亡 :{s9} ^^敌 军 伤 亡 :{s10} ^^友 军 剩 余 :{reg10} ^敌 军 剩 余 :{reg11} 
menu_salt_mine|你 进 入 了 阿 尔 －阿 齐 兹 的 隐 藏 矿 坑 
mno_enter|进 入 
menu_four_ways_inn|你 进 入 了 四 方 客 栈 
menu_test_scene|你 进 入 了 测 试 场 景 
mno_enter_1|测 试 场 景 1
mno_enter_2|测 试 场 景 2
mno_enter_3|测 试 场 景 3
mno_enter_4|测 试 场 景 4
mno_enter_5|测 试 场 景 5
mno_enter_6|测 试 场 景 6
mno_enter_7|测 试 场 景 7
mno_enter_8|测 试 场 景 8
mno_enter_9|测 试 场 景 9
menu_battlefields|选 择 一 个 训 练 场 
mno_enter_f1|训 练 场 1
mno_enter_f2|训 练 场 2
mno_enter_f3|训 练 场 3
mno_enter_f4|训 练 场 4
mno_enter_f5|训 练 场 5
menu_dhorak_keep|你 进 入 了 多 拉 克 要 塞 
menu_join_siege_outside|{s1} 正 被 {s2} 围 攻 
mno_approach_besiegers|进 入 围 城 营 地 
mno_pass_through_siege|穿 过 围 城 进 入 {s1} 
menu_cut_siege_without_fight|围 城 方 放 你 进 入 了 城 门 
menu_besiegers_camp_with_allies|{s1} 仍 旧 被 包 围 中 。 {s2} 的 旗 帜 在 攻 城 军 营 地 中 飘 扬 ， 你 和 你 的 部 队 受 到 了 热 烈 的 欢 迎 。 
mno_talk_to_siege_commander|要 求 和 指 挥 官 会 面 
mno_join_siege_with_allies|加 入 下 一 轮 的 攻 城 
mno_join_siege_stay_back|坐 镇 指 挥 ， 让 你 的 部 队 协 助 下 一 轮 的 攻 城 
menu_castle_outside|你 在 {s2} 。{s11} {s3} {s4} 
mno_approach_gates|走 近 城 门 ， 叫 守 卫 出 来 
mno_town_sneak|伪 装 ， 偷 偷 溜 进 {s7} 里 去 
mno_castle_start_siege|围 攻 {reg6?城 市 :城 堡 } 
mno_cheat_castle_start_siege|围 攻 {reg6?城 市 :城 堡 } 【测 试】
mno_castle_leave|离 开 
mno_castle_cheat_interior|进 入 大 厅 内 部 【测 试】
mno_castle_cheat_exterior|进 入 据 点 内 部 【测 试】
mno_castle_cheat_town_walls|进 入 攻 城 场 景 【测 试】
menu_castle_guard|你 走 近 了 城 门 ， 城 墙 上 的 守 兵 紧 盯 着 你 。 
mno_request_shelter|请 求 进 入 城 堡 
mno_request_meeting_commander|要 求 和 城 堡 中 的 某 人 会 面 
mno_guard_leave|离 开 
menu_castle_entry_granted|简 短 的 等 待 之 后 ， 守 卫 打 开 了 城 门 ， 允 许 你 和 你 的 部 队 进 入 城 中 。 
menu_castle_entry_denied|城 堡 中 的 指 挥 官 拒 绝 了 你 的 请 求 ， 禁 止 你 走 近 城 池 一 步 ， 否 则 守 军 就 会 向 你 发 起 攻 击 。 
menu_castle_meeting|你 想 要 见 谁 ？ 
mno_guard_meet_s5|{s5} 
mno_forget_it|算 了 
menu_castle_meeting_selected|你 的 申 请 被 传 上 去 了 ， 最 终 {s6} 出 现 在 你 面 前 与 你 进 行 交 涉 。 
menu_castle_besiege|你 正 在 围 攻 {s1} 。 {s2} {s3} 
mno_siege_request_meeting|要 求 和 城 堡 的 指 挥 官 会 面 
mno_wait_24_hours|等 到 明 天 
mno_castle_lead_attack|亲 自 率 军 攻 城 
mno_attack_stay_back|让 你 的 部 队 攻 击 ， 在 后 方 坐 镇 指 挥 … … 
mno_build_ladders|准 备 云 梯 攻 击 城 墙 
mno_build_siege_tower|建 立 攻 城 塔 
mno_cheat_castle_lead_attack|立 刻 建 好 攻 城 武 器 【测 试】
mno_cheat_conquer_castle|立 刻 攻 下 据 点 【测 试】
mno_lift_siege|放 弃 围 城 
menu_siege_attack_meets_sally|守 城 方 派 了 部 队 出 城 迎 击 。 
menu_castle_besiege_inner_battle|{s1} 
menu_construct_ladders|队 员 中 最 高 工 程 技 能 为 {reg2} 级 ， 由 此 {reg3?你 预 期 :{s3} 预 期 } 需 要 {reg4} 小 时 来 安 设 云 梯 。 
mno_build_ladders_cont|继 续 
menu_construct_siege_tower|队 员 中 最 高 工 程 技 能 为 {reg2} 级 ， 由 此 {reg3?你 预 期 :{s3} 预 期 } 需 要 {reg4} 小 时 来 建 立 攻 城 塔 。 
mno_build_siege_tower_cont|开 始 建 造 。 
menu_castle_attack_walls_simulate|{s4} ^^我 方 伤 亡 :{s8} ^^敌 方 伤 亡 :{s9} 
menu_castle_attack_walls_with_allies_simulate|{s4} ^^我 军 伤 亡 :{s8} ^^友 军 伤 亡 :{s9} ^^敌 军 伤 亡 :{s10} ^^友 军 剩 余 :{reg10} ^敌 军 剩 余 :{reg11} 
menu_castle_taken_by_friends|Nothing to see here.
menu_castle_taken|你 的 部 队 攻 陷 了 {s3} ， 现 在 你 已 经 完 全 地 掌 控 了 这 个 {reg2?城 市 :城 堡 } 。 {reg1?你 可 以 在 此 驻 军 以 抵 抗 可 能 想 收 复 失 土 的 敌 军 。 同 时 ， 你 也 得 选 择 要 保 留 这 座 {reg2?城 市 :城 堡 } 给 自 己 或 者 分 封 给 某 个 忠 诚 的 部 下 … … :} 
menu_castle_taken_2|你 的 部 队 攻 陷 了 {s3} ， 现 在 你 已 经 完 全 地 掌 控 这 个 城 堡 。 应 该 把 这 个 胜 利 的 消 息 告 诉 {s9} 了 。 {s5} 
mno_castle_taken_claim|请 求 他 把 {s3} 封 给 你 。 
mno_castle_taken_claim_2|请 求 他 把 {s3} 封 给 你 的 {reg63?妻 子 :丈 夫 } 。 
mno_castle_taken_no_claim|什 么 也 不 要 求 。 
menu_requested_castle_granted_to_player|你 的 君 主 {s3} 通 知 你 :^^ {reg4?她 :他 } 决 定 将 {s2} {reg3? 和 附 近 的 {s4} :} 封 给 你 ， 包 含 所 有 的 收 入 与 相 应 的 头 衔 ， 条 件 是 在 这 期 间 你 要 保 持 宣 誓 效 忠 于 {reg4?她 的 :他 的 } 名 下 。 
menu_requested_castle_granted_to_player_husband|你 的 君 主 {s3} 通 知 你 :^^ {reg4?她 :他 } 决 定 将 {s2} {reg3?和 附 近 的 {s4} :} 封 给 你 的 丈 夫 ， {s7} 。 
menu_requested_castle_granted_to_another|你 的 君 主 {s3} 通 知 你 :^^我 听 说 你 很 英 勇 地 战 斗 并 把 {s2} 给 攻 下 来 了 。 你 的 胜 利 极 大 的 鼓 舞 了 我 们 。 你 说 过 你 想 要 我 把 这 个 地 方 封 给 你 ， 但 恐 怕 我 无 法 同 意 你 的 要 求 ， 因 为 你 在 我 国 内 已 经 有 了 足 够 大 的 封 地 。 所 以 我 赐 予 你 {reg6}第 纳 尔 作 为 你 的 军 费 开 支 ， 而 {s2} ， 我 把 它 封 给 {s5} 了 。 
mno_accept_decision|接 受 你 的 君 主 的 决 定 。 
mno_leave_faction|你 受 到 了 不 公 正 的 对 待 ！ 你 决 定 放 弃 你 对 你 君 主 所 发 的 誓 言 ！ 
menu_requested_castle_granted_to_another_female|你 的 君 主 {s3} 通 知 你 :^^我 听 说 你 很 英 勇 地 战 斗 并 把 {s2} 给 攻 下 来 了 。 你 的 胜 利 极 大 的 鼓 舞 了 我 们 。 你 说 过 你 想 要 我 把 这 个 地 方 封 给 你 ， 但 恐 怕 我 无 法 同 意 你 的 要 求 ， 因 为 你 在 我 国 内 已 经 有 了 足 够 大 的 封 地 。 所 以 我 赐 予 你 {reg6} 第 纳 尔 作 为 你 的 军 费 开 支 ， 而 {s2} ， 我 把 它 封 给 {s5} 了 。 
menu_leave_faction|你 的 君 主 将 宣 判 你 有 罪 ， 并 没 收 你 的 土 地 与 城 堡 。 如 果 你 自 愿 交 出 你 的 土 地 与 城 堡 ， 他 也 许 会 饶 恕 你 ， 并 让 你 离 开 。 
mno_leave_faction_give_back|放 弃 誓 言 ， 同 时 放 弃 所 有 领 地 
mno_leave_faction_hold|放 弃 誓 言 ， 同 时 以 自 己 的 名 义 占 有 包 含 {s2} 在 内 的 土 地 
mno_leave_faction_cancel|维 持 效 忠 ， 接 受 这 项 决 议 
menu_give_center_to_player|获 赐 新 封 地 ！ {s1} 将 {s2} 赏 赐 给 你 。 你 的 选 择 是 ？ 
mno_give_center_to_player_accept|接 受 这 个 赏 赐 
mno_give_center_to_player_reject|拒 绝 ， 你 不 想 要 {s2} 
menu_give_center_to_player_2|短 暂 的 仪 式 之 后 ， 你 已 正 式 成 为 {s2} {reg3?和 从 属 的 {s4} :} 的 领 主 。 {reg3?它 们 :它 } 会 成 为 你 新 的 封 地 。 你 拥 有 在 这 里 收 取 税 金 和 征 召 士 兵 的 权 利 ， 同 时 也 拥 有 保 证 这 里 的 安 全 和 秩 序 的 义 务 。 
menu_oath_fulfilled|你 为 {s1} 服 务 的 合 约 已 经 到 期 了 ， 现 在 的 打 算 是 ？
mno_renew_oath|继 续 向 {s1} 宣 誓 ， 再 服 务 一 个 月 
mno_dont_renew_oath|恢 复 自 由 之 身 
menu_siege_started_defender|{s1} 正 在 攻 击 {s2} 的 城 墙 。 你 有 {reg10}人 可 以 参 战 对 抗 敌 人 的 {reg11}人 。 你 决 定 … … 
mno_siege_defender_join_battle|参 加 战 斗 
mno_siege_defender_troops_join_battle|坐 镇 指 挥 ， 让 你 的 部 队 攻 击 
menu_siege_join_defense|{s4} ^^我 军 伤 亡 :{s8} ^^友 军 伤 亡 :{s9} ^^敌 军 伤 亡 :{s10} ^^友 军 剩 余 {reg10} ^敌 军 剩 余 :{reg11} 
menu_enter_your_own_castle|{s10} 
menu_village|{s10} {s12} ^{s11} ^{s6} ^^{s7} 
mno_village_manage|管 理 村 庄 
mno_village_train_steward|训 练 村 庄 管 理 人 
mno_village_elder_talk|与 村 庄 长 老 对 话 
mno_village_elder_talk_door|前 往 村 中 心 
mno_recruit_volunteers|征 募 志 愿 兵 
mno_village_center|前 往 村 中 心 
mno_village_center_door|前 往 村 中 心 
mno_village_buy_food|向 村 民 购 买 给 养 
mno_village_attack_bandits|进 攻 强 盗 
mno_village_wait|在 这 里 待 一 会 儿 
mno_collect_taxes_qst|为 {s1} {reg5?继 续 征 税 :征 税 }
mno_train_peasants_against_bandits_qst|训 练 农 民 
mno_village_hostile_action|采 取 敌 对 行 为 
mno_village_reports|向 村 庄 长 老 获 取 村 庄 报 告 
mno_village_leave|离 开 
menu_village_hostile_action|你 打 算 做 什 么 ？ 
mno_village_take_food|强 征 给 养 
mno_village_steal_cattle|偷 一 些 牛 
mno_village_loot|抢 劫 并 夷 平 这 个 村 子 ！ 
menu_recruit_volunteers|{s18} 
mno_continue_not_enough_gold|钱 不 够 … … 
mno_recruit_them|招 募 ({reg6} 第 纳 尔 )。 
menu_village_hunt_down_fugitive_defeated|逃 犯 给 了 你 狠 狠 的 一 记 ， 你 被 击 倒 在 地 ， 意 识 一 空 ， 眼 中 陷 入 一 片 黑 暗 。 当 你 再 次 睁 开 眼 睛 的 时 候 ， 你 意 识 到 自 己 浸 泡 在 自 己 的 鲜 血 里 ， 但 幸 运 的 是 ， 你 没 有 一 处 创 伤 是 致 命 的 。 
menu_village_infest_bandits_result|{s9} 
menu_village_infestation_removed|经 过 足 以 令 人 传 诵 的 英 勇 的 战 斗 ， 你 和 你 的 同 伴 打 败 了 强 盗 。 这 个 村 子 再 次 安 全 了 。 经 过 他 们 的 抢 劫 以 后 ， 村 民 几 乎 没 剩 什 么 东 西 了 ， 但 他 们 还 是 拿 出 了 仅 有 的 全 部 物 资 。 
mno_village_bandits_defeated_accept|接 受 ， 这 是 应 得 的 报 酬 
mno_village_bandits_defeated_cont|拒 绝 ， 他 们 更 需 要 这 些 物 资 
menu_steward_training|你 与 你 {s17} 管 家 的 会 议 已 经 准 备 好 了 。^^基 于 你 的 管 家 需 要 学 习 的 资 讯 量 来 看 ，^会 议 将 会 持 续 {reg8} 小 时 ， 同 时 要 花 费 {reg9} 第 纳 尔 。 {reg6?^^遗 憾 的 是 你 现 在 没 有 足 够 的 钱 来 举 办 这 场 会 议 … … :} 
mno_steward_training_confirm|会 议 开 始 
mno_steward_training_decline|暂 不 举 办 
menu_steward_training_complete|你 与 你 {s17} 管 家 的 会 议 圆 满 结 束 了 ， 他 非 常 感 谢 你 抽 出 时 间 与 他 会 面 ， 并 带 着 他 对 新 技 能 的 信 心 启 程 返 回 {reg9?城 堡 :他 的 家 } 了 。 
menu_center_manage|{s19} ^{reg6?^^你 现 在 正 在 建 造 {s7} ，这 个 建 筑 将 于 {reg8} 日 后 完 成 。 :} 
mno_center_send_out_prospectors|派 出 探 勘 小 队 
mno_center_build_training_grounds|建 造 训 练 场 
mno_center_build_manor|建 造 庄 园 
mno_center_build_herbalist|建 造 草 药 店 
mno_center_build_fishpond|建 造 鱼 池 
mno_center_build_shrine|建 造 神 殿 
mno_center_build_watch_tower|建 造 哨 塔 
mno_center_build_school|建 造 学 校 
mno_center_build_renderers|建 造 统 计 员 
mno_center_crop_rotation|实 施 作 物 轮 播 
mno_center_build_hunting_lodge|建 造 狩 猎 小 屋 
mno_center_build_improved_roads|改 善 道 路 
mno_center_build_warehouse|建 造 仓 库 
mno_center_build_foresters|雇 佣 伐 木 工 
mno_center_build_sheriff|雇 佣 治 安 官 
mno_center_building_civic_patrols|组 建 地 区 巡 逻 队 
mno_center_build_prisoner_tower|建 造 监 狱 
mno_center_build_market|建 造 市 场 
mno_center_build_blacksmith|建 造 铁 匠 铺 
mno_center_build_sanitation_standards|制 定 卫 生 标 准 
mno_center_build_church|建 造 小 教 堂 
mno_center_build_winery|建 造 酒 厂 
mno_center_build_tax_collector|建 造 税 务 局 
mno_center_build_fire_brigade|组 建 消 防 队 
mno_center_build_craftsmen|训 练 工 匠 
mno_center_well_cleaners|训 练 水 井 清 洁 工 
mno_center_streetsweepers|雇 佣 街 道 清 洁 工 
mno_center_building_inspectors|训 练 聚 落 稽 查 员 
mno_center_build_mine|建 造 矿 井 
mno_center_build_monastery|建 造 修 道 院 
mno_center_build_messenger_post|建 造 驿 站 
mno_center_build_chapel|建 造 礼 拜 堂 
mno_center_build_hospital|建 造 医 院 
mno_center_build_university|建 造 大 学 
mno_center_build_cathedral|建 造 大 教 堂 
mno_center_build_courts|建 造 法 院 
mno_center_build_organized_guilds|组 建 公 会 
mno_center_build_lamplighters|雇 佣 灯 夫 
mno_center_building_thieves_guild|设 立 盗 贼 公 会 
mno_center_building_town_crier|雇 佣 街 头 宣 告 员 
menu_center_improve|^^建 成 影 响 :{s19}^^你 的 管 家 工 程 技 能 为 {reg2} 级 ， 他 预 计 {reg7?修 理 :建 造 } {s4} 要 花 {reg5} 第 纳 尔 ， 并 需 要 {reg6} 天 。 
mno_improve_cont|继 续 
mno_improve_not_enough_gold|没 钱 … … 
menu_town_bandits_failed|{s4} {s5} 
menu_town_bandits_succeeded|你 如 同 割 麦 子 般 地 干 掉 了 强 盗 ！ 你 孤 身 一 人 站 在 街 头 ， 匪 徒 们 非 死 即 伤 。 搜 寻 尸 体 后 你 发 现 了 一 袋 钱 ， 或 者 它 属 于 前 一 个 无 辜 的 牺 牲 者 ， 或 者 是 有 人 想 要 买 你 的 命 。 
menu_village_steal_cattle_confirm|队 员 中 最 高 掠 夺 技 能 为 {reg2} 级 ， 由 此 {reg3?你 预 期 :{s1} 预 期 } 最 多 可 以 偷 到 {reg4} 头 牛 。 
mno_village_steal_cattle_confirm|继 续 
menu_village_steal_cattle|{s1} 
menu_village_take_food_confirm|强 迫 农 民 们 交 出 他 们 那 些 珍 贵 的 补 给 品 是 很 困 难 的 。 你 认 为 这 至 少 需 要 花 费 一 个 小 时 。 
mno_village_take_food_confirm|继 续 
menu_village_take_food|村 民 们 勉 强 交 出 了 一 些 给 养 。 
mno_take_supplies|带 走 
mno_let_them_keep_it|算 了 
menu_village_start_attack|一 些 愤 怒 的 村 民 拿 起 农 具 准 备 抵 抗 你 的 掠 夺 。 如 果 你 想 带 走 并 继 续 掠 夺 补 给 品 的 话 ， 你 就 得 击 溃 他 们 。 
mno_village_raid_attack|镇 压 他 们 
mno_village_raid_leave|离 开 
menu_village_loot_no_resist|村 民 们 在 你 的 军 队 前 望 风 而 逃 ， 村 庄 由 你 控 制 了 。 
mno_village_loot_raze|抢 劫 并 夷 平 这 个 村 子 ！ 
menu_village_loot_complete|在 你 的 命 令 下 ， 你 的 队 伍 洗 劫 了 这 个 村 子 ， 抢 走 了 所 有 值 钱 的 东 西 ， 将 所 有 的 房 子 付 之 一 炬 。 除 了 物 资 ， 还 有 些 值 钱 的 东 西 和 货 币 ， 你 分 到 了 {reg1} 第 纳 尔 。 
menu_village_loot_defeat|村 民 们 以 极 大 的 勇 气 和 决 心 ， 团 结 一 致 ， 赶 跑 了 你 的 军 队 。 
menu_village_loot_continue|你 还 想 继 续 洗 劫 这 个 村 子 吗 ？ 
mno_disembark_yes|是 的 
mno_disembark_no|不 
menu_close|没 事 
menu_noldor_castle|你 走 进 了 诺 多 城 堡 ， 简 直 不 敢 相 信 这 是 现 实 ， 而 不 是 一 个 传 说 … … 
mno_castle_castle_1|进 入 诺 多 城 堡 大 厅 
mno_castle_castle_1_door|进 入 城 堡 大 厅 
mno_join_tournament_noldor|参 加 诺 多 竞 技 大 赛 
mno_castle_inspect|在 城 堡 内 部 走 走 
mno_castle_inspect_door|去 城 堡 内 部 
mno_castle_attack_surprise|对 城 堡 发 动 突 袭 
mno_castle_wait|在 这 里 休 息 一 会 儿 
mno_town_leave|离 开 
mno_town_leave_door|离 开 此 地 
menu_noldor_attack_verify|你 确 定 要 袭 击 诺 多 城 堡 ？ 这 是 极 端 背 信 弃 义 的 举 动 ， 会 带 来 严 重 后 果 。 
mno_noldor_attack_verify_yes|当 然 ， 瞧 瞧 这 些 尖 耳 朵 的 家 伙 ， 他 们 都 将 成 为 我 们 的 战 利 品 。 
mno_noldor_attack_verify_no|不 ， 我 们 不 能 背 叛 我 们 的 精 灵 朋 友 。 
menu_noldor_castle_attack|你 的 部 队 已 准 备 好 进 攻 诺 多 城 堡 … … 
menu_noldor_castle_attack_result|攻 城 结 果 － 欸 ， 你 不 该 看 到 这 个 才 对 吧 ！
menu_noldor_castle_victory|你 背 信 弃 义 的 攻 击 取 得 成 功 ， 当 你 带 着 几 大 车 的 战 利 品 离 开 以 后 ， 诺 多 城 堡 突 然 在 视 线 中 扭 曲 消 失 ， 就 像 从 未 存 在 过 一 样 。 
menu_noldor_castle_defeat|诺 多 击 退 了 你 背 信 弃 义 的 进 攻 ， 又 重 新 把 城 堡 隐 入 了 虚 无 之 中 。 
menu_stronghold|{s4} 
mno_castle_castle_2|进 入 城 堡 大 厅 
mno_join_tournament_order|参 加 骑 士 团 竞 技 大 赛 
mno_town_castle_2|进 入 骑 士 团 堡 垒 大 厅 
mno_town_castle_2_door|城 堡 大 门 
mno_town_center|去 街 上 转 转 
mno_town_center_door|进 入 市 中 心 
mno_town_tavern|进 入 酒 馆 
mno_town_merchant|与 商 人 交 谈 
mno_town_merchant_door|进 入 商 店 
mno_town_arena|进 入 竞 技 场 
mno_town_arena_door|进 入 竞 技 场 
mno_town_dungeon|进 入 地 牢 【永 无 可 能】 
mno_town_dungeon_door|进 入 地 牢 
mno_town_enterprise|访 问 你 的 工 厂 
mno_town_enterprise_door|进 入 工 厂 
mno_visit_lady|尝 试 拜 访 一 名 女 士 
mno_visit_lady_door|进 入 花 园 
mno_trade_with_merchants|去 市 场 
mno_castle_attack|发 起 进 攻 
mno_castle_wait_free|在 这 里 休 息 一 下 
menu_stronghold_attack_verify|你 准 备 好 攻 击 这 个 要 塞 了 吗 ？ 
mno_stronghold_attack_verify_yes|没 错 ， 我 手 下 多 的 是 精 锐 部 队 。 
mno_stronghold_attack_verify_no|不 ， 这 看 起 来 是 自 杀 。 
menu_stronghold_attack|你 的 部 队 已 经 准 备 好 攻 击 这 个 拜 蛇 教 要 塞 了 … … 
menu_stronghold_attack_result|攻 城 结 果 － 欸 ， 你 不 该 看 到 这 个 才 对 吧 ！
menu_stronghold_victory|今 天 是 胜 利 之 日 ！最 后 一 个 蛇 教 信 徒 已 战 死 沙 场 ， 骑 士 团 已 占 有 了 这 个 要 塞 ！
menu_stronghold_defeat|拜 蛇 教 击 退 了 你 那 无 力 的 进 攻 ， 在 下 一 次 进 攻 前 ， 他 们 一 定 会 加 强 防 御 。 
menu_old_ruins|{s4} 
mno_castle_castle_3|进 入 城 堡 大 厅 
mno_inspect_old_ruins|调 查 这 区 域 
mno_inspect_old_ruins_door|调 查 这 区 域 
mno_inspect_camp_build|和 建 筑 师 会 面 
mno_inspect_camp_build_door|和 建 筑 师 会 面 
mno_leave_workforce_camp|留 驻 工 人 (已 有 {reg33} /20)。 
mno_leave_workforce_camp_door|将 工 人 留 在 营 区 
mno_camp_master_talk|和 营 区 主 官 谈 话 
mno_camp_master_talk_door|和 营 区 主 官 谈 话 
mno_camp_blacksmith_talk|和 铁 匠 谈 话 
mno_camp_blacksmith_talk_door|和 铁 匠 谈 话 
mno_camp_vet_talk|和 马 夫 谈 话 
mno_camp_vet_talk_door|和 马 夫 谈 话 
mno_inspect_camp_finished|前 往 营 地 
mno_inspect_camp_finished_door|前 往 营 地 
mno_camp_station_troops|管 理 驻 军 ({reg33} /{reg34} {s2} )
mno_camp_station_troops_door|管 理 驻 军 
mno_camp_wait_old_ruins|在 这 里 休 息 一 下 
mno_camp_wait_old_ruins_door|在 这 里 休 息 一 下 
mno_camp_leave|离 开 
mno_camp_leave_door|离 开 
menu_town|{s10} {s14} ^^{s11} ^^{s12} ^^{s13} 
mno_castle_castle|进 入 城 堡 大 厅 {s1} 
mno_castle_castle_door|进 入 城 堡 大 厅 
mno_join_tournament|参 加 竞 技 大 赛 
mno_town_castle|进 入 城 堡 大 厅 {s1} 
mno_town_enterprise_a|视 察 你 的 {s3} 
mno_town_enterprise_a_door|视 察 你 的 产 业 
mno_guildmaster_talk|和 市 长 会 谈 
mno_center_reports|获 取 {reg0?城 市 :城 堡 } 报 告 
mno_walled_center_manage|管 理 这 个 {reg0?城 市 :城 堡 } 
mno_walled_center_train_steward|训 练 {reg0?市 :城 堡 } 管 家 
mno_walled_center_move_court|将 宫 廷 移 动 至 此 
mno_castle_station_troops|管 理 驻 军 {s10} 
mno_town_alley|进 入 城 市 内 部 (战 时 ) 【测 试】
mno_castle_cheat_town_exterior|进 入 城 市 内 部 【测 试】
mno_castle_cheat_dungeon|进 入 牢 房 【测 试】
mno_cheat_town_start_siege|围 攻 {reg6?城 市 :城 堡 }… … 【测 试】
mno_sail_from_port|坐 船 出 港 【测 试】
menu_cannot_enter_court|领 主 的 大 厅 里 正 在 举 行 一 场 宴 会 ， 但 是 你 还 不 够 格 参 加 。 也 许 你 可 以 想 办 法 增 加 声 望 来 取 得 入 场 资 格 ， 或 者 在 竞 技 大 赛 上 胜 出 也 是 个 捷 径 … … 
menu_lady_visit|你 想 要 拜 访 谁 呢 ？ 
mno_visit_lady_1|拜 访 {s12} 
mno_visit_lady_2|拜 访 {s12} 
mno_visit_lady_3|拜 访 {s12} 
mno_visit_lady_3_door|进 入 花 园 
mno_visit_lady_4|拜 访 {s12} 
mno_visit_lady_5|拜 访 {s12} 
mno_visit_lady_6|拜 访 {s12} 
mno_visit_lady_7|拜 访 {s12} 
mno_visit_lady_8|拜 访 {s12} 
menu_town_tournament_lost|你 在 竞 技 大 赛 中 被 淘 汰 了 。{s8} 
menu_town_tournament_won|你 在 {s3} 的 竞 技 大 赛 中 获 得 了 胜 利 ！ 听 到 周 围 的 人 们 高 呼 着 你 的 名 字 ， 你 感 到 无 限 荣 耀 。 除 此 之 外 ， 你 还 获 得 了 {reg9} 第 纳 尔 的 奖 金 。 {s8} 
menu_town_tournament_won_by_another|作 为 最 后 的 赢 家 ， {s1} 赢 得 了 该 场 竞 技 大 赛 的 奖 金 以 及 荣 耀 。 
menu_town_tournament|{s1} 你 现 在 处 于 竞 技 大 赛 中 的 第 {reg0} 轮 ， 还 剩 下 {reg1} 名 参 与 者 。 下 一 轮 中 ， 将 会 有 {reg2} 队 ， 其 中 每 队 有 {reg3} 人 参 加 战 斗 。 
mno_tournament_bet|在 自 己 身 上 下 注 
mno_tournament_join_next_fight|进 入 下 一 轮 
mno_tournament_view_participants|察 看 参 赛 者 名 单 
mno_leave_tournament|从 竞 技 大 赛 中 退 出 
menu_tournament_withdraw_verify|你 确 认 要 从 竞 技 大 赛 中 退 出 吗 ？ 
mno_tournament_withdraw_yes|是 的 ， 这 是 毫 无 希 望 的 努 力 。 
mno_tournament_withdraw_no|不 ， 只 要 还 有 一 丝 机 会 取 得 胜 利 就 不 能 放 弃 ！ 
menu_tournament_bet|现 在 的 赔 率 是 {reg5} 比 {reg6} 。 {reg1?你 已 经 在 自 己 身 上 下 了 {reg1} 第 纳 尔 的 赌 注 ， 如 果 你 获 得 胜 利 的 话 ， 你 将 会 赢 得 {reg2} 第 纳 尔 。 :} 你 还 想 再 押 注 多 少 ？ 
mno_bet_500_denars|500第 纳 尔 
mno_bet_250_denars|250第 纳 尔 
mno_bet_100_denars|100第 纳 尔 
mno_bet_50_denars|50第 纳 尔 
mno_bet_25_denars|25第 纳 尔 
